period_end,period_year,period_month,period_label,period_short,hoofdberoepsgroep,beroepsgroep,beroep,vacatures
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwtechnici,Architect,41
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwtechnici,Bouwkundig tekenaar,10
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwtechnici,Calculator bouw,30
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwtechnici,EPB-verslaggever,1
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwtechnici,Ingenieur studie en advies bouw,8
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwtechnici,Interieurarchitect interieurvormgever,5
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwtechnici,Landmeter,1
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwtechnici,Projectleider bouw en openbare werken,13
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwtechnici,Veiligheidscoördinator,1
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwtechnici,Werfbediende,5
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwtechnici,Werfleider,30
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,"Aansluiter van waterleidingen, rioleringen en warmtenetten",2
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Asbestverwijderaar,1
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Bekister-betonneerder,10
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Beveiligingstechnicus,4
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Brandertechnicus,0
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Daktimmerman,5
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Dakwerker,46
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Datacommunicatie- en netwerktechnicus,12
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Dekvloerlegger,2
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Elektrotechnisch installateur,4
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Gevelreiniger,1
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Gevelrenoveerder-betonhersteller,4
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Glaswerker,5
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Industrieel isolatiewerker,5
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Installateur elektrotechnische basiscomponenten,1
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Installateur nutsvoorzieningen,2
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Interieurbouwer,17
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Isoleerder ruwbouw en dak,3
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Medewerker ruwbouw,44
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Metselaar,51
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Monteur installatietechnieken,74
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Natuursteenbewerker,0
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker gebouwen,4
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker wegennet,2
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Plaatser binnenschrijnwerk,16
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Plaatser buitenschrijnwerk,33
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Plaatser van boven- en ondergrondse leidingen,0
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Plaatser van houten vloerbedekking,2
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Plaatser van soepele vloerbekledingen,0
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Rioollegger,2
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Schilder-decorateur,17
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Steigerbouwer,30
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Stukadoor,30
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Technicus hernieuwbare energietechnieken,2
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Technicus installatietechnieken,6
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Vloerder-tegelzetter,13
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Voeger,3
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Bouwvakkers,Wegenwerker,32
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Machinisten en kraanmannen,Bediener grondverzetmachines,18
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Machinisten en kraanmannen,Bediener machines horizontale boringen,0
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Machinisten en kraanmannen,Bediener machines verticale boringen,0
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Machinisten en kraanmannen,Kraanbestuurder,8
2016-01-31,2016,1,januari 2016,Jan 2016,Bouwberoepen,Machinisten en kraanmannen,Torenkraanbediener,6
2016-01-31,2016,1,januari 2016,Jan 2016,Dienstverlenende beroepen,Experts vastgoed,Vastgoedpromotor,1
2016-01-31,2016,1,januari 2016,Jan 2016,Dienstverlenende beroepen,Ordehandhavers en reddingswerkers,Brandwacht-veiligheidswacht,0
2016-01-31,2016,1,januari 2016,Jan 2016,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Huishoudhulp-poetshulp,0
2016-01-31,2016,1,januari 2016,Jan 2016,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Industrieel reiniger,0
2016-01-31,2016,1,januari 2016,Jan 2016,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Ruitenwasser,1
2016-01-31,2016,1,januari 2016,Jan 2016,Handels- en verkoopberoepen,Verkooppersoneel,Winkelverkoper,10
2016-01-31,2016,1,januari 2016,Jan 2016,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2B,11
2016-01-31,2016,1,januari 2016,Jan 2016,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2C,3
2016-01-31,2016,1,januari 2016,Jan 2016,Horecaberoepen,Horecapersoneel,Maître d'hôtel,1
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Beoefenaars van ambachten,Ambachtelijk metaalbewerker,0
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Confectie- en lederwerkers,Polyvalent stikster,1
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Industrieel schilder,10
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Ontginner gassen en vloeistoffen,2
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Operator glasbewerking,1
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker,4
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productieoperator elektrische en elektronische componenten,3
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,"Productieoperator van stortbeton, cement, asfalt en granulaten",3
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Regelaar-afsteller van productie-installaties,2
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Uitvoerder van werken op hoogte,5
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Verpakkingsoperator,3
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Industriële technici,Expert productieproces en -methodes,1
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Industriële technici,Industrieel elektromecanicien,24
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Industriële technici,Industrieel laborant,2
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Industriële technici,Industrieel onderhoudstechnicus,2
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Industriële technici,Koeltechnicus,7
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Industriële technici,Lifttechnicus,0
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Industriële technici,Onderhoudstechnicus industriële automatisering,1
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Industriële technici,Ontwerper industriële automatisering,1
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Industriële technici,Productieplanner,3
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Industriële technici,Regeltechnicus klimatisatie,16
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Industriële technici,Technicus elektro en elektronica,1
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Industriële technici,Technicus elektronische installaties,3
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Industriële technici,Werkvoorbereider,2
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Medewerkers houtindustrie,Meubelmaker,7
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Medewerkers houtindustrie,Operator CNC-gestuurde houtbewerkingsmachines,0
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Medewerkers houtindustrie,Werkplaatsschrijnwerker,12
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Bordenbouwer - Elektromonteur machinebouw,3
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Elektrotechnicus,66
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller plaatbewerking,0
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller verspaning,1
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Machinebouwer,0
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Manueel lasser,8
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Monteur staalconstructies,8
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Operator montage en assemblage,33
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Pijpfitter,1
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Productieoperator metaal,1
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Rigger-monteerder,1
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Afdelingsverantwoordelijke productie,1
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Productiemanager,0
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Projectmanager engineering,6
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Teamleader productie,0
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke beheer en onderhoud van voertuigen,2
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke industrieel onderhoud,0
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Tekenaars en vormgevers,"Tekenaar-ontwerper elektriciteit, elektronica",1
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Tekenaars en vormgevers,Tekenaar-ontwerper mechanica,0
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van personenwagens en lichte bedrijfsvoertuigen,1
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van zware bedrijfsvoertuigen,4
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Plaatwerker carrosserie,1
2016-01-31,2016,1,januari 2016,Jan 2016,Industriële beroepen en ambachten,Voer- en werktuigherstellers,"Technicus werf-, landbouw- en hefmachines",1
2016-01-31,2016,1,januari 2016,Jan 2016,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker loonwerk,0
2016-01-31,2016,1,januari 2016,Jan 2016,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker paardenhouderij,2
2016-01-31,2016,1,januari 2016,Jan 2016,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuin- en groenaanleg en -onderhoud,2
2016-01-31,2016,1,januari 2016,Jan 2016,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Verantwoordelijke tuin- en groenaanleg en -onderhoud,2
2016-01-31,2016,1,januari 2016,Jan 2016,"Medische, paramedische en verzorgende beroepen","Verpleegkundigen, vroedvrouwen en zorgpersoneel",Persoonlijk assistent,0
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Accountants,Accountant,3
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Accountants,Assistent accountancy,0
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Managementassistent,4
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Onthaalmedewerker,1
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Polyvalent administratief medewerker,33
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Technisch-administratief medewerker,8
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Business en financial controller,1
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Milieucoördinator,0
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Preventieadviseur,2
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Projectmanager business,0
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,HR-experts,Personeelsmedewerker,0
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Integratie expert ICT,0
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software ontwikkelaar,2
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Support medewerker ICT,6
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Systeembeheerder,1
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Administratief en financieel verantwoordelijke,0
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Algemeen directeur,0
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke ICT,1
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Aankoper,5
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Contactcenter medewerker,2
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital sales assistant,1
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Marketing assistent,1
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Sales engineer,1
2016-01-31,2016,1,januari 2016,Jan 2016,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Wetenschappelijk onderzoeker,1
2016-01-31,2016,1,januari 2016,Jan 2016,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Vrachtwagenbestuurder,18
2016-01-31,2016,1,januari 2016,Jan 2016,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher goederenvervoer,0
2016-01-31,2016,1,januari 2016,Jan 2016,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher personenvervoer,0
2016-01-31,2016,1,januari 2016,Jan 2016,Transport- en logistieke beroepen,Transport- en logistiek personeel,Koerier besteller,1
2016-01-31,2016,1,januari 2016,Jan 2016,Transport- en logistieke beroepen,Transport- en logistiek personeel,Logistiek verantwoordelijke,0
2016-01-31,2016,1,januari 2016,Jan 2016,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnbeheerder,2
2016-01-31,2016,1,januari 2016,Jan 2016,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnmedewerker,16
2016-01-31,2016,1,januari 2016,Jan 2016,Transport- en logistieke beroepen,Transport- en logistiek personeel,Verantwoordelijke logistieke site,1
2016-01-31,2016,1,januari 2016,Jan 2016,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Schipper-stuurman binnenscheepvaart,1
2016-01-31,2016,1,januari 2016,Jan 2016,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Spoorwerker,0
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Architect,1
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,BIM-expert (Building Information Modeling),1
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Bouwkundig tekenaar,8
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Calculator bouw,13
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,EPB-verslaggever,0
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Ingenieur studie en advies bouw,9
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Interieurarchitect interieurvormgever,4
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Landmeter,1
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Projectleider bouw en openbare werken,17
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Veiligheidscoördinator,0
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Werfbediende,3
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Werfleider,41
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,"Aansluiter van waterleidingen, rioleringen en warmtenetten",2
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Asbestverwijderaar,1
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Bekister-betonneerder,14
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Beveiligingstechnicus,6
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Brandertechnicus,2
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Daktimmerman,4
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Dakwerker,86
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Datacommunicatie- en netwerktechnicus,28
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Dekvloerlegger,5
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Elektrotechnisch installateur,0
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Gevelrenoveerder-betonhersteller,3
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Glaswerker,6
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Industrieel isolatiewerker,6
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Installateur elektrotechnische basiscomponenten,0
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Installateur energiemanagementsystemen,1
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Installateur nutsvoorzieningen,10
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Interieurbouwer,14
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Isoleerder ruwbouw en dak,9
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Medewerker ruwbouw,50
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Metselaar,68
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Monteur installatietechnieken,78
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Natuursteenbewerker,19
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker gebouwen,5
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Plaatser binnenschrijnwerk,14
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Plaatser buitenschrijnwerk,31
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Plaatser van boven- en ondergrondse leidingen,6
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Plaatser van houten vloerbedekking,3
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Plaatser van soepele vloerbekledingen,0
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Rioollegger,0
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Schilder-decorateur,21
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Schrijnwerker houtbouw,1
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Steigerbouwer,7
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Stukadoor,28
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Technicus hernieuwbare energietechnieken,4
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Technicus installatietechnieken,5
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Vloerder-tegelzetter,25
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Voeger,2
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Wegenwerker,21
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Machinisten en kraanmannen,Bediener grondverzetmachines,20
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Machinisten en kraanmannen,Bediener machines horizontale boringen,0
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Machinisten en kraanmannen,Bediener machines verticale boringen,0
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Machinisten en kraanmannen,Kraanbestuurder,9
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Machinisten en kraanmannen,Torenkraanbediener,1
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Experts vastgoed,Vastgoedpromotor,0
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Juridische dienstverleners,Juridisch medewerker,1
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Juridische dienstverleners,Jurist,1
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Persoonlijke dienstverleners,Conciërge,0
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Huishoudhulp-poetshulp,0
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Industrieel reiniger,2
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Ruitenwasser,1
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Schoonmaker van ruimten en lokalen,2
2016-02-29,2016,2,februari 2016,Feb 2016,Handels- en verkoopberoepen,Verkooppersoneel,Winkelverkoper,12
2016-02-29,2016,2,februari 2016,Feb 2016,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2B,13
2016-02-29,2016,2,februari 2016,Feb 2016,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2C,2
2016-02-29,2016,2,februari 2016,Feb 2016,Horecaberoepen,Horecapersoneel,Maître d'hôtel,0
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Beoefenaars van ambachten,Ambachtelijk metaalbewerker,0
