period_end,period_year,period_month,period_label,period_short,hoofdberoepsgroep,beroepsgroep,beroep,vacatures
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software ontwikkelaar,8
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Support medewerker ICT,51
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Systeembeheerder,3
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Administratief en financieel verantwoordelijke,54
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Algemeen directeur,14
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Facility manager,5
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,HR-manager,3
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Marketingmanager,23
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Sales manager,1
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke ICT,7
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke aankoop,2
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke contactcenter,4
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke klantendienst,5
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke verkoopadministratie,1
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Aankoper,57
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Accountmanager sales,1
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Commercieel medewerker binnendienst,89
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Contactcenter medewerker,1287
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital marketeer,2
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital sales assistant,21
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Marketing assistent,9
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Productmanager,2
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Sales engineer,73
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Verantwoordelijke verkooppromotie,0
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Beleidsdeskundige,2
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Onderzoeksmedewerkers en beleidsexperten,Wetenschappelijk onderzoeker,2
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Erfgoedkundige,1
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Organisatieondersteunende en kennisberoepen,Specialisten kennisbeheer en communicatie,Vertaler,6
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Pedagogische beroepen,Onderwijzend en leidinggevend personeel in onderwijs,Pedagogisch coördinator,1
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Pedagogische beroepen,Opvoedkundig personeel,Kinderbegeleider baby's en peuters,0
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Pedagogische beroepen,Opvoedkundig personeel,Monitor-begeleider in de sociale economie,1
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Taxichauffeur en chauffeur privévervoer,3
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Vrachtwagenbestuurder,428
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher goederenvervoer,39
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher personenvervoer,5
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Heftruckchauffeur,1
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Koerier besteller,13
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Logistiek verantwoordelijke,52
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnbeheerder,20
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnmedewerker,349
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Medewerker internationaal goederenverkeer,1
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Reachtruckchauffeur,2
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Verantwoordelijke logistieke site,2
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Schipper-stuurman binnenscheepvaart,13
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Spoorwerker,44
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Vrijetijds- en artistieke beroepen,"Medewerkers bij toerisme, vrije tijd en sport",Eventmanager,2
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Vrijetijds- en artistieke beroepen,"Medewerkers bij toerisme, vrije tijd en sport",Redder,5
2018-12-31,2018,12,januari 2018 - december 2018,Dec 2018,Vrijetijds- en artistieke beroepen,Podium- en audiovisuele technici,Podiumtechnicus licht en beeld,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,Architect,4
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,BIM-expert (Building Information Modeling),11
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,Bodemonderzoeker,13
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,Bouwkundig tekenaar,198
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,Calculator bouw,290
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,EPB-verslaggever,5
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,Expert technische controle en keuring bouw,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,Ingenieur studie en advies bouw,184
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,Interieurarchitect interieurvormgever,81
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,Landmeter,38
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,Landschapsarchitect,3
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,Projectleider bouw en openbare werken,295
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,Veiligheidscoördinator,10
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,Verantwoordelijke onderhoud van gebouwen en infrastructuur,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,Werfbediende,33
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwtechnici,Werfleider,798
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,"Aansluiter van waterleidingen, rioleringen en warmtenetten",11
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Asbestverwijderaar,44
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Bekister-betonneerder,219
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Beveiligingstechnicus,84
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Brandertechnicus,19
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Daktimmerman,79
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Dakwerker,955
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Datacommunicatie- en netwerktechnicus,532
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Dekvloerlegger,20
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Elektrotechnisch installateur,95
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Gevelreiniger,21
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Gevelrenoveerder-betonhersteller,59
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Glaswerker,47
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Industrieel isolatiewerker,72
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Installateur elektrotechnische basiscomponenten,22
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Installateur energiemanagementsystemen,13
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Installateur gebouwenautomatisering,0
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Installateur nutsvoorzieningen,69
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Interieurbouwer,290
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Isoleerder ruwbouw en dak,46
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Medewerker ruwbouw,886
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Metselaar,800
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Monteur installatietechnieken,961
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Natuursteenbewerker,19
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker gebouwen,106
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker wegennet,2
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Plaatser binnenschrijnwerk,211
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Plaatser buitenschrijnwerk,542
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Plaatser van boven- en ondergrondse leidingen,195
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Plaatser van houten vloerbedekking,28
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Plaatser van soepele vloerbekledingen,24
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Rioollegger,24
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Schilder-decorateur,395
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Schrijnwerker houtbouw,30
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Steigerbouwer,75
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Stukadoor,323
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Technicus hernieuwbare energietechnieken,108
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Technicus installatietechnieken,58
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Vloerder-tegelzetter,215
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Voeger,47
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Bouwvakkers,Wegenwerker,512
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Machinisten en kraanmannen,Bediener grondverzetmachines,230
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Machinisten en kraanmannen,Bediener machines horizontale boringen,13
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Machinisten en kraanmannen,Bediener machines verticale boringen,11
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Machinisten en kraanmannen,Bediener van betonnerings- en asfalteringsmachines,0
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Machinisten en kraanmannen,Kraanbestuurder,251
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Bouwberoepen,Machinisten en kraanmannen,Torenkraanbediener,16
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Adviesverleners,Arbeidsbemiddelaar-jobcoach,2
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Experts vastgoed,Rentmeester,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Experts vastgoed,Vastgoedbemiddelaar verkoop en verhuur,7
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Experts vastgoed,Vastgoedpromotor,6
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Juridische dienstverleners,Juridisch medewerker,24
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Juridische dienstverleners,Jurist,15
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Medewerkers in finance,Adviseur verzekeringen,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Medewerkers in finance,Beheerder verzekeringen,2
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Medewerkers in finance,Belastingadviseur,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Medewerkers in finance,Financieel analist,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Persoonlijke dienstverleners,Conciërge,2
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Persoonlijke dienstverleners,Kapper,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Persoonlijke dienstverleners,Schoonheidsspecialist,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Carwashmedewerker,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Huishoudhulp-poetshulp,24
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Industrieel reiniger,64
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Onderhoudsmedewerker affichering en straatmeubilair,3
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Ruitenwasser,7
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Schoonmaker van ruimten en lokalen,34
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Handels- en verkoopberoepen,Verkooppersoneel,Technisch adviseur klantenondersteuning,0
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Handels- en verkoopberoepen,Verkooppersoneel,"Verhuurder van gereedschappen, transportmiddelen of vrijetijdsmaterieel",4
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Handels- en verkoopberoepen,Verkooppersoneel,Winkelmanager,2
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Handels- en verkoopberoepen,Verkooppersoneel,Winkelmedewerker,5
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Handels- en verkoopberoepen,Verkooppersoneel,Winkelverkoper,137
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2B,271
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2C,31
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Horecaberoepen,Horecapersoneel,Horecamanager,3
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Horecaberoepen,Horecapersoneel,Hotelreceptionist,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Horecaberoepen,Horecapersoneel,Hulpkok,6
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Horecaberoepen,Horecapersoneel,Kelner,6
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Horecaberoepen,Horecapersoneel,Keukenmedewerker,5
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Horecaberoepen,Horecapersoneel,Kok,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Horecaberoepen,Horecapersoneel,Maître d'hôtel,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Horecaberoepen,Horecapersoneel,Medewerker fastfood,4
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Beoefenaars van ambachten,Ambachtelijk metaalbewerker,4
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Beoefenaars van ambachten,Decorateur van kunst- en artisanale objecten,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Bewerkers van voeding,Productieoperator voedingsindustrie,11
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Bewerkers van voeding,Slager,36
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Bewerkers van voeding,Uitsnijder-uitbener,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Confectie- en lederwerkers,Polyvalent stikster,3
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Industrieel schilder,97
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Operator in de keramiekindustrie,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker,52
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker prefabbeton,25
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productieoperator elektrische en elektronische componenten,275
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,"Productieoperator van stortbeton, cement, asfalt en granulaten",37
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Sorteerder recyclage,2
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Uitvoerder van werken op hoogte,34
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Verpakker,4
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Drukkers,Digitaal drukker,0
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Industriële technici,Expert productieproces en -methodes,33
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Industriële technici,Industrieel elektromecanicien,723
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Industriële technici,Industrieel laborant,3
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Industriële technici,Industrieel onderhoudstechnicus,163
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Industriële technici,Koeltechnicus,111
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Industriële technici,Lifttechnicus,19
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Industriële technici,Medewerker kwaliteitscontrole,18
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Industriële technici,Onderhoudstechnicus industriële automatisering,15
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Industriële technici,Onderhoudstechnicus waterdistributie en sanering,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Industriële technici,Ontwerper industriële automatisering,39
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Industriële technici,Productieplanner,74
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Industriële technici,Regeltechnicus klimatisatie,215
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Industriële technici,Technicus elektro en elektronica,121
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Industriële technici,Technicus elektronische installaties,129
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Industriële technici,Werkvoorbereider,52
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Medewerkers houtindustrie,Machinaal houtbewerker,3
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Medewerkers houtindustrie,Meubelmaker,66
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Medewerkers houtindustrie,Operator CNC-gestuurde houtbewerkingsmachines,8
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Medewerkers houtindustrie,Productieoperator hout,9
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Medewerkers houtindustrie,Werkplaatsschrijnwerker,197
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Bordenbouwer - Elektromonteur machinebouw,94
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Elektrotechnicus,1018
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Precisietechniekers,Slotenmaker,4
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Bankwerker,1
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller plaatbewerking,10
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller verspaning,56
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Machinebouwer,0
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Manueel lasser,207
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Monteur staalconstructies,230
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Operator montage en assemblage,66
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Pijpfitter,58
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Productieoperator metaal,16
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Rigger-monteerder,41
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Specialisten chemie en kunststoffen,Procesoperator chemische industrie,6
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Specialisten chemie en kunststoffen,Productiemedewerker kunststofverwerking,5
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Technisch leidinggevenden,Afdelingsverantwoordelijke productie,5
2019-12-31,2019,12,januari 2019 - december 2019,Dec 2019,Industriële beroepen en ambachten,Technisch leidinggevenden,Productiemanager,15
