period_end,period_year,period_month,period_label,period_short,hoofdberoepsgroep,beroepsgroep,beroep,vacatures
2018-01-31,2018,1,januari 2018,Jan 2018,Dienstverlenende beroepen,Juridische dienstverleners,Juridisch medewerker,3
2018-01-31,2018,1,januari 2018,Jan 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Huishoudhulp-poetshulp,3
2018-01-31,2018,1,januari 2018,Jan 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Industrieel reiniger,1
2018-01-31,2018,1,januari 2018,Jan 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Onderhoudsmedewerker affichering en straatmeubilair,1
2018-01-31,2018,1,januari 2018,Jan 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Ruitenwasser,30
2018-01-31,2018,1,januari 2018,Jan 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Schoonmaker van ruimten en lokalen,22
2018-01-31,2018,1,januari 2018,Jan 2018,Handels- en verkoopberoepen,Verkooppersoneel,Assistent winkelmanager,2
2018-01-31,2018,1,januari 2018,Jan 2018,Handels- en verkoopberoepen,Verkooppersoneel,Technisch adviseur klantenondersteuning,1
2018-01-31,2018,1,januari 2018,Jan 2018,Handels- en verkoopberoepen,Verkooppersoneel,"Verhuurder van gereedschappen, transportmiddelen of vrijetijdsmaterieel",1
2018-01-31,2018,1,januari 2018,Jan 2018,Handels- en verkoopberoepen,Verkooppersoneel,Winkelverkoper,27
2018-01-31,2018,1,januari 2018,Jan 2018,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2B,56
2018-01-31,2018,1,januari 2018,Jan 2018,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2C,2
2018-01-31,2018,1,januari 2018,Jan 2018,Horecaberoepen,Horecapersoneel,Hulpkok,1
2018-01-31,2018,1,januari 2018,Jan 2018,Horecaberoepen,Horecapersoneel,Kamerjongen-Kamermeisje,1
2018-01-31,2018,1,januari 2018,Jan 2018,Horecaberoepen,Horecapersoneel,Kelner,1
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Industrieel schilder,21
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Ontginner gassen en vloeistoffen,1
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker,7
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker prefabbeton,2
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productieoperator elektrische en elektronische componenten,32
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,"Productieoperator van stortbeton, cement, asfalt en granulaten",3
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Sorteerder recyclage,1
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Uitvoerder van werken op hoogte,5
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Drukkers,Digitaal drukker,1
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Industriële technici,Expert productieproces en -methodes,5
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Industriële technici,Industrieel elektromecanicien,169
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Industriële technici,Industrieel laborant,1
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Industriële technici,Industrieel onderhoudstechnicus,61
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Industriële technici,Koeltechnicus,44
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Industriële technici,Lifttechnicus,8
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Industriële technici,Medewerker kwaliteitscontrole,1
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Industriële technici,Onderhoudstechnicus industriële automatisering,5
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Industriële technici,Onderhoudstechnicus waterdistributie en sanering,12
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Industriële technici,Ontwerper industriële automatisering,3
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Industriële technici,Productieplanner,9
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Industriële technici,Regeltechnicus klimatisatie,46
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Industriële technici,Technicus elektro en elektronica,9
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Industriële technici,Technicus elektronische installaties,28
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Industriële technici,Werkvoorbereider,11
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Medewerkers houtindustrie,Machinaal houtbewerker,1
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Medewerkers houtindustrie,Meubelmaker,26
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Medewerkers houtindustrie,Productieoperator hout,1
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Medewerkers houtindustrie,Werkplaatsschrijnwerker,34
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Bordenbouwer - Elektromonteur machinebouw,21
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Elektrotechnicus,346
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Precisietechniekers,Slotenmaker,1
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Bankwerker,2
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller plaatbewerking,1
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller verspaning,25
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Machinebouwer,1
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Manueel lasser,46
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Monteur staalconstructies,44
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Operator montage en assemblage,5
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Pijpfitter,7
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Productieoperator metaal,2
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Rigger-monteerder,3
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Specialisten chemie en kunststoffen,Procesoperator chemische industrie,2
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Specialisten chemie en kunststoffen,Productiemedewerker kunststofverwerking,0
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Technisch leidinggevenden,Productiemanager,1
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Technisch leidinggevenden,Projectmanager engineering,23
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Technisch leidinggevenden,Teamleader productie,2
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke beheer en onderhoud van voertuigen,3
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke industrieel onderhoud,4
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke kwaliteitscontrole,1
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Tekenaars en vormgevers,"Tekenaar-ontwerper elektriciteit, elektronica",9
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Tekenaars en vormgevers,Tekenaar-ontwerper mechanica,5
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van personenwagens en lichte bedrijfsvoertuigen,1
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van zware bedrijfsvoertuigen,12
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Plaatwerker carrosserie,1
2018-01-31,2018,1,januari 2018,Jan 2018,Industriële beroepen en ambachten,Voer- en werktuigherstellers,"Technicus werf-, landbouw- en hefmachines",9
2018-01-31,2018,1,januari 2018,Jan 2018,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker landbouw,2
2018-01-31,2018,1,januari 2018,Jan 2018,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuin- en groenaanleg en -onderhoud,11
2018-01-31,2018,1,januari 2018,Jan 2018,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuinbouw,1
2018-01-31,2018,1,januari 2018,Jan 2018,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Verantwoordelijke tuin- en groenaanleg en -onderhoud,2
2018-01-31,2018,1,januari 2018,Jan 2018,"Medische, paramedische en verzorgende beroepen","Verpleegkundigen, vroedvrouwen en zorgpersoneel",Persoonlijk assistent,1
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Accountants,Accountant,10
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Accountants,Assistent accountancy,7
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Managementassistent,5
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Onthaalmedewerker,2
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Polyvalent administratief medewerker,50
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Technisch-administratief medewerker,19
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Business en financial controller,3
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Mediabuyer,1
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Milieucoördinator,1
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Preventieadviseur,7
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Projectmanager business,1
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,HR-experts,Payroll advisor,2
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,HR-experts,Personeelsmedewerker,5
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,HR-experts,Verantwoordelijke werving en opleiding,21
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Integratie expert ICT,2
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Software ontwikkelaar,1
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Informatici en ICT-medewerkers,Support medewerker ICT,22
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Administratief en financieel verantwoordelijke,1
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Facility manager,2
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Marketingmanager,2
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke ICT,1
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke contactcenter,0
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,Leidinggevenden,Verantwoordelijke klantendienst,1
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Aankoper,10
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Commercieel medewerker binnendienst,6
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Contactcenter medewerker,18
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Digital sales assistant,2
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Productmanager,1
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Sales engineer,10
2018-01-31,2018,1,januari 2018,Jan 2018,Organisatieondersteunende en kennisberoepen,"Medewerkers commerciële strategie, marketing en verkoop",Verantwoordelijke verkooppromotie,1
2018-01-31,2018,1,januari 2018,Jan 2018,Pedagogische beroepen,Opvoedkundig personeel,Kinderbegeleider baby's en peuters,1
2018-01-31,2018,1,januari 2018,Jan 2018,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Taxichauffeur en chauffeur privévervoer,1
2018-01-31,2018,1,januari 2018,Jan 2018,Transport- en logistieke beroepen,Bestuurders in het wegtransport,Vrachtwagenbestuurder,102
2018-01-31,2018,1,januari 2018,Jan 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher goederenvervoer,2
2018-01-31,2018,1,januari 2018,Jan 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Dispatcher personenvervoer,1
2018-01-31,2018,1,januari 2018,Jan 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Koerier besteller,0
2018-01-31,2018,1,januari 2018,Jan 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Logistiek verantwoordelijke,5
2018-01-31,2018,1,januari 2018,Jan 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnbeheerder,6
2018-01-31,2018,1,januari 2018,Jan 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Magazijnmedewerker,29
2018-01-31,2018,1,januari 2018,Jan 2018,Transport- en logistieke beroepen,Transport- en logistiek personeel,Verantwoordelijke logistieke site,1
2018-01-31,2018,1,januari 2018,Jan 2018,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Schipper-stuurman binnenscheepvaart,2
2018-01-31,2018,1,januari 2018,Jan 2018,Transport- en logistieke beroepen,"Werknemers spoor-, water-, luchttransport",Spoorwerker,0
2018-01-31,2018,1,januari 2018,Jan 2018,Vrijetijds- en artistieke beroepen,"Medewerkers bij toerisme, vrije tijd en sport",Eventmanager,0
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwtechnici,BIM-expert (Building Information Modeling),2
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwtechnici,Bodemonderzoeker,1
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwtechnici,Bouwkundig tekenaar,36
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwtechnici,Calculator bouw,90
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwtechnici,Ingenieur studie en advies bouw,49
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwtechnici,Interieurarchitect interieurvormgever,8
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwtechnici,Landmeter,10
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwtechnici,Landschapsarchitect,1
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwtechnici,Projectleider bouw en openbare werken,93
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwtechnici,Veiligheidscoördinator,1
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwtechnici,Werfbediende,5
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwtechnici,Werfleider,185
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,"Aansluiter van waterleidingen, rioleringen en warmtenetten",5
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Asbestverwijderaar,14
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Bekister-betonneerder,84
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Beveiligingstechnicus,40
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Brandertechnicus,4
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Daktimmerman,21
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Dakwerker,184
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Datacommunicatie- en netwerktechnicus,387
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Dekvloerlegger,4
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Elektrotechnisch installateur,5
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Gevelreiniger,3
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Gevelrenoveerder-betonhersteller,10
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Glaswerker,7
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Industrieel isolatiewerker,14
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Installateur elektrotechnische basiscomponenten,11
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Installateur energiemanagementsystemen,1
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Installateur nutsvoorzieningen,27
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Interieurbouwer,66
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Isoleerder ruwbouw en dak,6
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Medewerker ruwbouw,126
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Metselaar,240
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Monteur installatietechnieken,281
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Natuursteenbewerker,6
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker gebouwen,24
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Plaatser binnenschrijnwerk,41
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Plaatser buitenschrijnwerk,134
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Plaatser van boven- en ondergrondse leidingen,13
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Plaatser van houten vloerbedekking,7
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Plaatser van soepele vloerbekledingen,11
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Rioollegger,8
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Schilder-decorateur,33
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Schrijnwerker houtbouw,5
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Steigerbouwer,8
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Stukadoor,65
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Technicus hernieuwbare energietechnieken,17
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Technicus installatietechnieken,17
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Vloerder-tegelzetter,64
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Voeger,4
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Bouwvakkers,Wegenwerker,146
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Machinisten en kraanmannen,Bediener grondverzetmachines,54
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Machinisten en kraanmannen,Bediener machines horizontale boringen,2
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Machinisten en kraanmannen,Bediener machines verticale boringen,4
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Machinisten en kraanmannen,Bediener van betonnerings- en asfalteringsmachines,2
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Machinisten en kraanmannen,Kraanbestuurder,59
2018-02-28,2018,2,februari 2018,Feb 2018,Bouwberoepen,Machinisten en kraanmannen,Torenkraanbediener,3
2018-02-28,2018,2,februari 2018,Feb 2018,Dienstverlenende beroepen,Experts vastgoed,Vastgoedbemiddelaar verkoop en verhuur,2
2018-02-28,2018,2,februari 2018,Feb 2018,Dienstverlenende beroepen,Experts vastgoed,Vastgoedpromotor,4
2018-02-28,2018,2,februari 2018,Feb 2018,Dienstverlenende beroepen,Juridische dienstverleners,Juridisch medewerker,1
2018-02-28,2018,2,februari 2018,Feb 2018,Dienstverlenende beroepen,Juridische dienstverleners,Jurist,1
2018-02-28,2018,2,februari 2018,Feb 2018,Dienstverlenende beroepen,Medewerkers in finance,Beheerder verzekeringen,1
2018-02-28,2018,2,februari 2018,Feb 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Huishoudhulp-poetshulp,4
2018-02-28,2018,2,februari 2018,Feb 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Industrieel reiniger,2
2018-02-28,2018,2,februari 2018,Feb 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Onderhoudsmedewerker affichering en straatmeubilair,2
2018-02-28,2018,2,februari 2018,Feb 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Ruitenwasser,30
2018-02-28,2018,2,februari 2018,Feb 2018,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Schoonmaker van ruimten en lokalen,13
2018-02-28,2018,2,februari 2018,Feb 2018,Handels- en verkoopberoepen,Verkooppersoneel,Technisch adviseur klantenondersteuning,1
2018-02-28,2018,2,februari 2018,Feb 2018,Handels- en verkoopberoepen,Verkooppersoneel,"Verhuurder van gereedschappen, transportmiddelen of vrijetijdsmaterieel",1
2018-02-28,2018,2,februari 2018,Feb 2018,Handels- en verkoopberoepen,Verkooppersoneel,Winkelverkoper,30
2018-02-28,2018,2,februari 2018,Feb 2018,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2B,62
2018-02-28,2018,2,februari 2018,Feb 2018,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2C,2
2018-02-28,2018,2,februari 2018,Feb 2018,Horecaberoepen,Horecapersoneel,Horecamanager,3
2018-02-28,2018,2,februari 2018,Feb 2018,Horecaberoepen,Horecapersoneel,Hulpkelner,1
2018-02-28,2018,2,februari 2018,Feb 2018,Horecaberoepen,Horecapersoneel,Hulpkok,1
2018-02-28,2018,2,februari 2018,Feb 2018,Horecaberoepen,Horecapersoneel,Kamerjongen-Kamermeisje,3
2018-02-28,2018,2,februari 2018,Feb 2018,Horecaberoepen,Horecapersoneel,Kelner,4
2018-02-28,2018,2,februari 2018,Feb 2018,Horecaberoepen,Horecapersoneel,Keukenmedewerker,1
2018-02-28,2018,2,februari 2018,Feb 2018,Horecaberoepen,Horecapersoneel,Kok,2
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Beoefenaars van ambachten,Ambachtelijk metaalbewerker,0
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Industrieel schilder,14
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Matrijswisselaar,1
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker,10
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker prefabbeton,2
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productieoperator elektrische en elektronische componenten,31
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,"Productieoperator van stortbeton, cement, asfalt en granulaten",4
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Uitvoerder van werken op hoogte,6
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Industriële technici,Expert productieproces en -methodes,7
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Industriële technici,Industrieel elektromecanicien,165
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Industriële technici,Industrieel laborant,2
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Industriële technici,Industrieel onderhoudstechnicus,56
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Industriële technici,Koeltechnicus,38
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Industriële technici,Lifttechnicus,7
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Industriële technici,Medewerker kwaliteitscontrole,1
2018-02-28,2018,2,februari 2018,Feb 2018,Industriële beroepen en ambachten,Industriële technici,Onderhoudstechnicus industriële automatisering,5
