year,month,081,161,162,203,205,222,23,231,233,235,236,237,239,24,241,243,244,251,252,257,259,263,271,273,274,282,310,Cement,INDEX I Laatste waarde gepubliceerd (December 2022),Index I+,Index I-2021
2020,11,126.37000000000046,114.79000000000042,123.95000000000044,137.0800000000005,108.65000000000039,109.46000000000038,112.4400000000004,105.69000000000037,130.67000000000044,107.49000000000038,112.32000000000039,105.82000000000036,149.78000000000054,128.57000000000045,110.60000000000039,105.93000000000038,137.69000000000048,106.68000000000039,127.78000000000046,107.58000000000038,95.84000000000034,109.35000000000038,113.6100000000004,129.99000000000046,128.43000000000046,117.02000000000041,117.89000000000041,111.54,7944.0,7944.0,100.0
2020,12,126.60000000000045,118.07000000000042,123.42000000000044,137.1500000000005,108.42000000000039,111.0,112.7700000000004,105.94000000000037,131.17000000000044,108.84000000000039,112.3100000000004,105.82000000000036,149.61000000000055,132.16000000000048,115.61000000000041,112.3600000000004,140.0400000000005,111.3800000000004,127.85000000000045,109.37000000000039,96.16000000000034,110.32000000000039,113.6100000000004,130.46000000000046,128.43000000000046,117.02000000000041,117.94000000000041,111.54,8152.0,8152.0,101.04
2021,1,126.74000000000045,120.23000000000043,124.77000000000044,137.6200000000005,108.12000000000039,110.6700000000004,112.82000000000039,104.19000000000037,132.54000000000048,109.50000000000038,112.7200000000004,105.83000000000037,149.97000000000054,136.92000000000047,124.97000000000044,113.0100000000004,143.0600000000005,114.78000000000041,128.87000000000046,109.51000000000039,97.63000000000034,110.32000000000039,113.6100000000004,134.28000000000048,134.0,117.04000000000042,118.81000000000043,111.54,8402.0,8402.0,102.09
2021,2,126.74000000000045,121.79000000000043,124.96000000000043,139.3400000000005,108.12000000000039,113.1300000000004,113.3800000000004,106.39000000000038,133.81000000000049,109.77000000000038,112.5200000000004,105.83000000000037,150.20000000000053,142.7500000000005,134.1200000000005,112.5000000000004,148.47000000000054,115.89000000000041,130.57000000000045,109.51000000000039,100.34000000000036,110.32000000000039,113.6100000000004,137.8600000000005,134.0,117.15000000000042,119.41000000000042,111.54,8626.0,8626.0,103.18783004835758
2021,3,127.06000000000046,129.71000000000046,127.21000000000045,139.1100000000005,108.31000000000039,113.7000000000004,114.1000000000004,106.71000000000038,134.25000000000048,109.56000000000039,113.9300000000004,107.04000000000039,150.17000000000053,141.8100000000005,130.08000000000047,113.5400000000004,148.75000000000054,117.55000000000041,130.57000000000045,109.62000000000039,104.63000000000036,110.32000000000039,113.6100000000004,141.7300000000005,134.0,117.19000000000041,119.98000000000043,115.91,8849.0,8849.0,104.3
2021,4,127.32000000000045,153.09000000000054,131.57000000000045,140.93000000000052,108.60000000000038,118.61000000000043,114.1000000000004,107.14000000000038,134.2400000000005,109.46000000000038,113.4500000000004,107.04000000000039,153.61000000000055,148.09000000000054,144.7300000000005,113.4800000000004,151.27000000000055,121.60000000000042,130.58000000000047,109.74000000000038,105.89000000000037,110.32000000000039,114.84000000000042,144.37000000000052,134.95000000000047,117.6000000000004,119.75000000000043,115.91,9209.0,9209.0,106.37
2021,5,127.32000000000045,171.6,134.78000000000048,142.8,110.1500000000004,121.30000000000042,114.76000000000042,107.44000000000038,134.2400000000005,109.33000000000038,114.15000000000042,112.1500000000004,153.71,154.27,145.65,120.78000000000043,160.25,125.78000000000044,133.50000000000048,109.74000000000038,108.69000000000038,110.32000000000039,114.84000000000042,148.02,135.13000000000048,118.0,120.14000000000043,115.91,9664.0,9664.0,108.56
2021,6,130.24000000000046,185.76000000000064,145.33000000000052,143.6000000000005,116.3500000000004,121.77000000000042,115.03000000000041,107.41000000000038,134.2400000000005,109.74000000000038,114.4900000000004,112.3400000000004,154.46000000000055,156.69000000000057,154.21000000000055,130.61000000000047,158.05000000000058,135.78000000000048,144.7200000000005,110.0900000000004,111.5200000000004,110.32000000000039,114.84000000000042,150.99000000000055,135.8700000000005,118.01000000000043,120.61000000000043,115.98,9952.0,9952.0,111.21
2021,7,130.60000000000045,193.25000000000068,151.13000000000054,145.7500000000005,118.44000000000042,124.12000000000045,115.92000000000041,108.91000000000038,134.23000000000047,110.6300000000004,115.23000000000042,112.3400000000004,156.14000000000055,164.0300000000006,178.58000000000064,131.28000000000046,158.24000000000058,137.79000000000048,145.0600000000005,110.0900000000004,115.84000000000042,110.32000000000039,117.95000000000041,151.36000000000055,136.76000000000047,120.18000000000043,122.69000000000044,115.98,10152.0,10152.0,112.97
2021,8,130.60000000000045,199.4500000000007,159.52000000000058,148.56000000000054,120.86000000000043,123.56000000000044,116.25000000000041,108.65000000000039,136.5200000000005,111.4000000000004,115.4900000000004,112.24000000000039,156.32000000000056,162.93000000000058,175.84000000000063,135.01000000000047,156.53000000000057,138.7100000000005,145.86000000000053,111.8600000000004,118.35000000000042,110.32000000000039,118.35000000000042,153.78000000000054,137.8300000000005,120.78000000000043,125.44000000000044,115.98,10221.0,10221.0,114.09
2021,9,132.1500000000005,195.06000000000068,165.4000000000006,151.76000000000053,120.84000000000043,123.83000000000044,117.0700000000004,110.35000000000039,136.5200000000005,111.8100000000004,115.90000000000042,112.4400000000004,160.66000000000057,164.1900000000006,181.30000000000067,135.3400000000005,156.18000000000058,147.6400000000005,148.52000000000055,111.8600000000004,118.56000000000043,110.32000000000039,118.35000000000042,158.52000000000058,137.8300000000005,121.39000000000043,126.04000000000046,118.58,10187.0,10187.0,115.99
