y,q,lvl,nis,type,n,p50,p25,p75,name
2014,3,5,37010,alle_huizen,21.0,210000.0,180000.0,275000.0,OOSTROZEBEKE
2014,3,5,37010,appartementen,0.0,,,,OOSTROZEBEKE
2014,3,5,37010,huizen_23,11.0,,,,OOSTROZEBEKE
2014,3,5,37010,huizen_4plus,10.0,,,,OOSTROZEBEKE
2014,3,5,37011,alle_huizen,12.0,,,,PITTEM
2014,3,5,37011,appartementen,0.0,,,,PITTEM
2014,3,5,37011,huizen_23,7.0,,,,PITTEM
2014,3,5,37011,huizen_4plus,5.0,,,,PITTEM
2014,3,5,37017,alle_huizen,10.0,,,,WIELSBEKE
2014,3,5,37017,appartementen,0.0,,,,WIELSBEKE
2014,3,5,37017,huizen_23,9.0,,,,WIELSBEKE
2014,3,5,37017,huizen_4plus,1.0,,,,WIELSBEKE
2014,3,5,37020,alle_huizen,16.0,222500.0,192500.0,265000.0,ARDOOIE
2014,3,5,37020,appartementen,0.0,,,,ARDOOIE
2014,3,5,37020,huizen_23,10.0,,,,ARDOOIE
2014,3,5,37020,huizen_4plus,6.0,,,,ARDOOIE
2014,3,5,37021,alle_huizen,22.0,202000.0,160000.0,268000.0,WINGENE
2014,3,5,37021,appartementen,1.0,,,,WINGENE
2014,3,5,37021,huizen_23,12.0,,,,WINGENE
2014,3,5,37021,huizen_4plus,10.0,,,,WINGENE
2014,3,5,37022,alle_huizen,65.0,180000.0,130000.0,260000.0,TIELT
2014,3,5,37022,appartementen,6.0,,,,TIELT
2014,3,5,37022,huizen_23,50.0,145000.0,125000.0,230000.0,TIELT
2014,3,5,37022,huizen_4plus,15.0,,,,TIELT
2014,3,5,38002,alle_huizen,13.0,,,,ALVERINGEM
2014,3,5,38002,appartementen,0.0,,,,ALVERINGEM
2014,3,5,38002,huizen_23,8.0,,,,ALVERINGEM
2014,3,5,38002,huizen_4plus,5.0,,,,ALVERINGEM
2014,3,5,38008,alle_huizen,12.0,,,,DE PANNE
2014,3,5,38008,appartementen,69.0,162000.0,119000.0,225000.0,DE PANNE
2014,3,5,38008,huizen_23,9.0,,,,DE PANNE
2014,3,5,38008,huizen_4plus,3.0,,,,DE PANNE
2014,3,5,38014,alle_huizen,53.0,305000.0,210000.0,410000.0,KOKSIJDE
2014,3,5,38014,appartementen,121.0,216750.0,132500.0,290500.0,KOKSIJDE
2014,3,5,38014,huizen_23,10.0,,,,KOKSIJDE
2014,3,5,38014,huizen_4plus,43.0,325000.0,219000.0,420000.0,KOKSIJDE
2014,3,5,38016,alle_huizen,27.0,230000.0,155000.0,277500.0,NIEUWPOORT
2014,3,5,38016,appartementen,64.0,182500.0,137500.0,307500.0,NIEUWPOORT
2014,3,5,38016,huizen_23,22.0,221500.0,155000.0,272000.0,NIEUWPOORT
2014,3,5,38016,huizen_4plus,5.0,,,,NIEUWPOORT
2014,3,5,38025,alle_huizen,27.0,230000.0,181000.0,335000.0,VEURNE
2014,3,5,38025,appartementen,3.0,,,,VEURNE
2014,3,5,38025,huizen_23,21.0,215000.0,175000.0,248500.0,VEURNE
2014,3,5,38025,huizen_4plus,6.0,,,,VEURNE
2014,3,5,41002,alle_huizen,180.0,195000.0,149000.0,266000.0,AALST
2014,3,5,41002,appartementen,52.0,170000.0,125000.0,255000.0,AALST
2014,3,5,41002,huizen_23,162.0,182750.0,145000.0,245000.0,AALST
2014,3,5,41002,huizen_4plus,18.0,373750.0,295000.0,530000.0,AALST
2014,3,5,41011,alle_huizen,48.0,212500.0,180000.0,258500.0,DENDERLEEUW
2014,3,5,41011,appartementen,4.0,,,,DENDERLEEUW
2014,3,5,41011,huizen_23,47.0,210000.0,180000.0,257000.0,DENDERLEEUW
2014,3,5,41011,huizen_4plus,1.0,,,,DENDERLEEUW
2014,3,5,41018,alle_huizen,73.0,175000.0,125000.0,243000.0,GERAARDSBERGEN
2014,3,5,41018,appartementen,9.0,,,,GERAARDSBERGEN
2014,3,5,41018,huizen_23,56.0,147500.0,104500.0,207500.0,GERAARDSBERGEN
2014,3,5,41018,huizen_4plus,17.0,280000.0,235000.0,320000.0,GERAARDSBERGEN
2014,3,5,41024,alle_huizen,39.0,225000.0,145000.0,310000.0,HAALTERT
2014,3,5,41024,appartementen,3.0,,,,HAALTERT
2014,3,5,41024,huizen_23,30.0,192500.0,140000.0,260000.0,HAALTERT
2014,3,5,41024,huizen_4plus,9.0,,,,HAALTERT
2014,3,5,41027,alle_huizen,26.0,215000.0,175000.0,280000.0,HERZELE
2014,3,5,41027,appartementen,3.0,,,,HERZELE
2014,3,5,41027,huizen_23,24.0,211000.0,172500.0,252500.0,HERZELE
2014,3,5,41027,huizen_4plus,2.0,,,,HERZELE
2014,3,5,41034,alle_huizen,42.0,209500.0,150000.0,272000.0,LEDE
2014,3,5,41034,appartementen,0.0,,,,LEDE
2014,3,5,41034,huizen_23,34.0,189750.0,140000.0,248000.0,LEDE
2014,3,5,41034,huizen_4plus,8.0,,,,LEDE
2014,3,5,41048,alle_huizen,69.0,205000.0,175000.0,267000.0,NINOVE
2014,3,5,41048,appartementen,17.0,190000.0,165500.0,225000.0,NINOVE
2014,3,5,41048,huizen_23,63.0,200000.0,155000.0,250000.0,NINOVE
2014,3,5,41048,huizen_4plus,6.0,,,,NINOVE
2014,3,5,41063,alle_huizen,24.0,201250.0,178125.0,267500.0,SINT-LIEVENS-HOUTEM
2014,3,5,41063,appartementen,3.0,,,,SINT-LIEVENS-HOUTEM
2014,3,5,41063,huizen_23,18.0,193750.0,170000.0,210000.0,SINT-LIEVENS-HOUTEM
2014,3,5,41063,huizen_4plus,6.0,,,,SINT-LIEVENS-HOUTEM
2014,3,5,41081,alle_huizen,45.0,188000.0,155000.0,250000.0,ZOTTEGEM
2014,3,5,41081,appartementen,12.0,,,,ZOTTEGEM
2014,3,5,41081,huizen_23,39.0,174500.0,144000.0,225000.0,ZOTTEGEM
2014,3,5,41081,huizen_4plus,6.0,,,,ZOTTEGEM
2014,3,5,41082,alle_huizen,41.0,220000.0,178000.0,260000.0,ERPE-MERE
2014,3,5,41082,appartementen,5.0,,,,ERPE-MERE
2014,3,5,41082,huizen_23,32.0,205000.0,156500.0,248188.0,ERPE-MERE
2014,3,5,41082,huizen_4plus,9.0,,,,ERPE-MERE
2014,3,5,42003,alle_huizen,25.0,185000.0,100000.0,280000.0,BERLARE
2014,3,5,42003,appartementen,4.0,,,,BERLARE
2014,3,5,42003,huizen_23,16.0,180000.0,100000.0,247500.0,BERLARE
2014,3,5,42003,huizen_4plus,9.0,,,,BERLARE
2014,3,5,42004,alle_huizen,29.0,230000.0,172000.0,282000.0,BUGGENHOUT
2014,3,5,42004,appartementen,1.0,,,,BUGGENHOUT
2014,3,5,42004,huizen_23,19.0,180000.0,159000.0,250000.0,BUGGENHOUT
2014,3,5,42004,huizen_4plus,10.0,,,,BUGGENHOUT
2014,3,5,42006,alle_huizen,99.0,185000.0,137000.0,250000.0,DENDERMONDE
2014,3,5,42006,appartementen,20.0,156250.0,123751.0,177500.0,DENDERMONDE
2014,3,5,42006,huizen_23,85.0,175000.0,135000.0,238000.0,DENDERMONDE
2014,3,5,42006,huizen_4plus,14.0,,,,DENDERMONDE
2014,3,5,42008,alle_huizen,60.0,158250.0,127500.0,257500.0,HAMME
2014,3,5,42008,appartementen,5.0,,,,HAMME
2014,3,5,42008,huizen_23,48.0,152500.0,121000.0,212500.0,HAMME
2014,3,5,42008,huizen_4plus,12.0,,,,HAMME
2014,3,5,42010,alle_huizen,24.0,289500.0,186750.0,354000.0,LAARNE
2014,3,5,42010,appartementen,0.0,,,,LAARNE
2014,3,5,42010,huizen_23,17.0,275000.0,175000.0,299000.0,LAARNE
2014,3,5,42010,huizen_4plus,7.0,,,,LAARNE
2014,3,5,42011,alle_huizen,40.0,173500.0,136250.0,210500.0,LEBBEKE
2014,3,5,42011,appartementen,10.0,,,,LEBBEKE
2014,3,5,42011,huizen_23,33.0,170000.0,135000.0,205000.0,LEBBEKE
2014,3,5,42011,huizen_4plus,7.0,,,,LEBBEKE
2014,3,5,42023,alle_huizen,21.0,230000.0,185000.0,320000.0,WAASMUNSTER
2014,3,5,42023,appartementen,0.0,,,,WAASMUNSTER
2014,3,5,42023,huizen_23,6.0,,,,WAASMUNSTER
2014,3,5,42023,huizen_4plus,15.0,,,,WAASMUNSTER
2014,3,5,42025,alle_huizen,62.0,180000.0,130000.0,272000.0,WETTEREN
2014,3,5,42025,appartementen,13.0,,,,WETTEREN
2014,3,5,42025,huizen_23,54.0,177500.0,130000.0,260000.0,WETTEREN
2014,3,5,42025,huizen_4plus,8.0,,,,WETTEREN
2014,3,5,42026,alle_huizen,26.0,243500.0,150000.0,279000.0,WICHELEN
2014,3,5,42026,appartementen,4.0,,,,WICHELEN
2014,3,5,42026,huizen_23,20.0,217500.0,137000.0,261500.0,WICHELEN
2014,3,5,42026,huizen_4plus,6.0,,,,WICHELEN
2014,3,5,42028,alle_huizen,33.0,208000.0,155000.0,275000.0,ZELE
2014,3,5,42028,appartementen,5.0,,,,ZELE
2014,3,5,42028,huizen_23,27.0,208000.0,155000.0,275000.0,ZELE
2014,3,5,42028,huizen_4plus,6.0,,,,ZELE
2014,3,5,43002,alle_huizen,23.0,193500.0,126000.0,252000.0,ASSENEDE
2014,3,5,43002,appartementen,1.0,,,,ASSENEDE
2014,3,5,43002,huizen_23,12.0,,,,ASSENEDE
2014,3,5,43002,huizen_4plus,11.0,,,,ASSENEDE
2014,3,5,43005,alle_huizen,52.0,199500.0,142500.0,241500.0,EEKLO
2014,3,5,43005,appartementen,8.0,,,,EEKLO
2014,3,5,43005,huizen_23,46.0,185000.0,135000.0,223000.0,EEKLO
2014,3,5,43005,huizen_4plus,6.0,,,,EEKLO
2014,3,5,43007,alle_huizen,9.0,,,,KAPRIJKE
2014,3,5,43007,appartementen,0.0,,,,KAPRIJKE
2014,3,5,43007,huizen_23,4.0,,,,KAPRIJKE
2014,3,5,43007,huizen_4plus,5.0,,,,KAPRIJKE
2014,3,5,43010,alle_huizen,42.0,216151.0,155000.0,280000.0,MALDEGEM
2014,3,5,43010,appartementen,6.0,,,,MALDEGEM
2014,3,5,43010,huizen_23,25.0,200000.0,135000.0,247500.0,MALDEGEM
2014,3,5,43010,huizen_4plus,17.0,257500.0,180000.0,305000.0,MALDEGEM
2014,3,5,43014,alle_huizen,18.0,203750.0,150000.0,280000.0,SINT-LAUREINS
2014,3,5,43014,appartementen,1.0,,,,SINT-LAUREINS
2014,3,5,43014,huizen_23,10.0,,,,SINT-LAUREINS
2014,3,5,43014,huizen_4plus,8.0,,,,SINT-LAUREINS
2014,3,5,43018,alle_huizen,32.0,166500.0,138000.0,216000.0,ZELZATE
2014,3,5,43018,appartementen,5.0,,,,ZELZATE
2014,3,5,43018,huizen_23,24.0,161500.0,129250.0,199500.0,ZELZATE
2014,3,5,43018,huizen_4plus,8.0,,,,ZELZATE
2014,3,5,44013,alle_huizen,48.0,274000.0,250000.0,387500.0,DESTELBERGEN
2014,3,5,44013,appartementen,6.0,,,,DESTELBERGEN
2014,3,5,44013,huizen_23,31.0,259000.0,190000.0,316000.0,DESTELBERGEN
2014,3,5,44013,huizen_4plus,17.0,376000.0,295000.0,535000.0,DESTELBERGEN
2014,3,5,44019,alle_huizen,71.0,230000.0,190000.0,293600.0,EVERGEM
2014,3,5,44019,appartementen,7.0,,,,EVERGEM
2014,3,5,44019,huizen_23,41.0,215000.0,175000.0,265000.0,EVERGEM
2014,3,5,44019,huizen_4plus,30.0,290800.0,210000.0,365000.0,EVERGEM
2014,3,5,44020,alle_huizen,24.0,250000.0,183750.0,285000.0,GAVERE
2014,3,5,44020,appartementen,1.0,,,,GAVERE
2014,3,5,44020,huizen_23,13.0,,,,GAVERE
2014,3,5,44020,huizen_4plus,11.0,,,,GAVERE
2014,3,5,44021,alle_huizen,588.0,225000.0,175000.0,290000.0,GENT
2014,3,5,44021,appartementen,250.0,189500.0,146000.0,240000.0,GENT
2014,3,5,44021,huizen_23,541.0,220000.0,170000.0,275000.0,GENT
2014,3,5,44021,huizen_4plus,47.0,355000.0,275000.0,464000.0,GENT
2014,3,5,44052,alle_huizen,18.0,250000.0,210000.0,285000.0,OOSTERZELE
2014,3,5,44052,appartementen,0.0,,,,OOSTERZELE
2014,3,5,44052,huizen_23,9.0,,,,OOSTERZELE
2014,3,5,44052,huizen_4plus,9.0,,,,OOSTERZELE
2014,3,5,44064,alle_huizen,22.0,420000.0,325000.0,520000.0,SINT-MARTENS-LATEM
2014,3,5,44064,appartementen,1.0,,,,SINT-MARTENS-LATEM
2014,3,5,44064,huizen_23,5.0,,,,SINT-MARTENS-LATEM
2014,3,5,44064,huizen_4plus,17.0,405000.0,370000.0,520000.0,SINT-MARTENS-LATEM
2014,3,5,44081,alle_huizen,19.0,225000.0,200000.0,309333.0,ZULTE
2014,3,5,44081,appartementen,2.0,,,,ZULTE
2014,3,5,44081,huizen_23,11.0,,,,ZULTE
2014,3,5,44081,huizen_4plus,8.0,,,,ZULTE
2014,3,5,44083,alle_huizen,78.0,260000.0,209000.0,340000.0,DEINZE
2014,3,5,44083,appartementen,16.0,177500.0,164000.0,212500.0,DEINZE
2014,3,5,44083,huizen_23,43.0,224000.0,160000.0,275000.0,DEINZE
2014,3,5,44083,huizen_4plus,35.0,308000.0,250000.0,380000.0,DEINZE
2014,3,5,44084,alle_huizen,39.0,269000.0,215000.0,315000.0,AALTER
2014,3,5,44084,appartementen,10.0,,,,AALTER
2014,3,5,44084,huizen_23,18.0,249972.0,200000.0,300000.0,AALTER
2014,3,5,44084,huizen_4plus,21.0,300000.0,255000.0,375000.0,AALTER
2014,3,5,44085,alle_huizen,42.0,277500.0,201000.0,335000.0,LIEVEGEM
2014,3,5,44085,appartementen,1.0,,,,LIEVEGEM
2014,3,5,44085,huizen_23,20.0,210500.0,160000.0,307500.0,LIEVEGEM
2014,3,5,44085,huizen_4plus,22.0,320250.0,250000.0,510000.0,LIEVEGEM
2014,3,5,44086,alle_huizen,28.0,327500.0,237500.0,407500.0,NAZARETH-DE PINTE
2014,3,5,44086,appartementen,5.0,,,,NAZARETH-DE PINTE
2014,3,5,44086,huizen_23,9.0,,,,NAZARETH-DE PINTE
2014,3,5,44086,huizen_4plus,19.0,347050.0,325000.0,470000.0,NAZARETH-DE PINTE
2014,3,5,44087,alle_huizen,47.0,250000.0,200000.0,350000.0,LOCHRISTI
2014,3,5,44087,appartementen,2.0,,,,LOCHRISTI
2014,3,5,44087,huizen_23,22.0,240000.0,185000.0,260000.0,LOCHRISTI
2014,3,5,44087,huizen_4plus,25.0,340000.0,225000.0,390000.0,LOCHRISTI
2014,3,5,44088,alle_huizen,73.0,265000.0,195000.0,385000.0,MERELBEKE-MELLE
2014,3,5,44088,appartementen,15.0,,,,MERELBEKE-MELLE
2014,3,5,44088,huizen_23,48.0,233250.0,182500.0,302500.0,MERELBEKE-MELLE
2014,3,5,44088,huizen_4plus,25.0,425000.0,310000.0,530000.0,MERELBEKE-MELLE
2014,3,5,45035,alle_huizen,67.0,180000.0,132500.0,255000.0,OUDENAARDE
2014,3,5,45035,appartementen,9.0,,,,OUDENAARDE
2014,3,5,45035,huizen_23,55.0,175000.0,130000.0,240000.0,OUDENAARDE
2014,3,5,45035,huizen_4plus,12.0,,,,OUDENAARDE
2014,3,5,45041,alle_huizen,59.0,157500.0,115000.0,210000.0,RONSE
2014,3,5,45041,appartementen,8.0,,,,RONSE
2014,3,5,45041,huizen_23,46.0,143228.0,110000.0,179000.0,RONSE
2014,3,5,45041,huizen_4plus,13.0,,,,RONSE
2014,3,5,45059,alle_huizen,27.0,199000.0,160000.0,260000.0,BRAKEL
2014,3,5,45059,appartementen,2.0,,,,BRAKEL
2014,3,5,45059,huizen_23,20.0,183750.0,155500.0,220000.0,BRAKEL
2014,3,5,45059,huizen_4plus,7.0,,,,BRAKEL
2014,3,5,45060,alle_huizen,17.0,180000.0,85000.0,260000.0,KLUISBERGEN
2014,3,5,45060,appartementen,2.0,,,,KLUISBERGEN
2014,3,5,45060,huizen_23,13.0,,,,KLUISBERGEN
2014,3,5,45060,huizen_4plus,4.0,,,,KLUISBERGEN
2014,3,5,45061,alle_huizen,11.0,,,,WORTEGEM-PETEGEM
2014,3,5,45061,appartementen,0.0,,,,WORTEGEM-PETEGEM
2014,3,5,45061,huizen_23,4.0,,,,WORTEGEM-PETEGEM
2014,3,5,45061,huizen_4plus,7.0,,,,WORTEGEM-PETEGEM
2014,3,5,45062,alle_huizen,1.0,,,,HOREBEKE
2014,3,5,45062,appartementen,0.0,,,,HOREBEKE
2014,3,5,45062,huizen_23,1.0,,,,HOREBEKE
2014,3,5,45062,huizen_4plus,0.0,,,,HOREBEKE
2014,3,5,45063,alle_huizen,15.0,,,,LIERDE
2014,3,5,45063,appartementen,0.0,,,,LIERDE
2014,3,5,45063,huizen_23,10.0,,,,LIERDE
2014,3,5,45063,huizen_4plus,5.0,,,,LIERDE
2014,3,5,45064,alle_huizen,13.0,,,,MAARKEDAL
2014,3,5,45064,appartementen,0.0,,,,MAARKEDAL
2014,3,5,45064,huizen_23,4.0,,,,MAARKEDAL
2014,3,5,45064,huizen_4plus,9.0,,,,MAARKEDAL
2014,3,5,45065,alle_huizen,17.0,221000.0,182500.0,350000.0,ZWALM
2014,3,5,45065,appartementen,1.0,,,,ZWALM
2014,3,5,45065,huizen_23,8.0,,,,ZWALM
2014,3,5,45065,huizen_4plus,9.0,,,,ZWALM
2014,3,5,45068,alle_huizen,26.0,257500.0,180000.0,305000.0,KRUISEM
2014,3,5,45068,appartementen,1.0,,,,KRUISEM
2014,3,5,45068,huizen_23,8.0,,,,KRUISEM
2014,3,5,45068,huizen_4plus,18.0,300000.0,250000.0,390000.0,KRUISEM
2014,3,5,46020,alle_huizen,43.0,215000.0,147500.0,275000.0,SINT-GILLIS-WAAS
2014,3,5,46020,appartementen,3.0,,,,SINT-GILLIS-WAAS
2014,3,5,46020,huizen_23,31.0,210000.0,150000.0,269000.0,SINT-GILLIS-WAAS
2014,3,5,46020,huizen_4plus,12.0,,,,SINT-GILLIS-WAAS
2014,3,5,46021,alle_huizen,142.0,225000.0,158000.0,290000.0,SINT-NIKLAAS
2014,3,5,46021,appartementen,43.0,142500.0,120000.0,219545.0,SINT-NIKLAAS
2014,3,5,46021,huizen_23,112.0,210000.0,147000.0,260000.0,SINT-NIKLAAS
2014,3,5,46021,huizen_4plus,30.0,311000.0,225000.0,395000.0,SINT-NIKLAAS
2014,3,5,46024,alle_huizen,61.0,210000.0,150000.0,275000.0,STEKENE
2014,3,5,46024,appartementen,2.0,,,,STEKENE
2014,3,5,46024,huizen_23,23.0,210000.0,170000.0,250000.0,STEKENE
2014,3,5,46024,huizen_4plus,38.0,217500.0,133000.0,280000.0,STEKENE
2014,3,5,46025,alle_huizen,55.0,180000.0,122500.0,330000.0,TEMSE
2014,3,5,46025,appartementen,19.0,185500.0,142500.0,243500.0,TEMSE
2014,3,5,46025,huizen_23,37.0,162000.0,120000.0,200000.0,TEMSE
2014,3,5,46025,huizen_4plus,18.0,367500.0,275000.0,460000.0,TEMSE
2014,3,5,46029,alle_huizen,96.0,212600.0,150000.0,272000.0,LOKEREN
2014,3,5,46029,appartementen,16.0,170000.0,150000.0,235000.0,LOKEREN
2014,3,5,46029,huizen_23,71.0,190000.0,140000.0,255000.0,LOKEREN
2014,3,5,46029,huizen_4plus,25.0,269000.0,230000.0,350000.0,LOKEREN
2014,3,5,46030,alle_huizen,151.0,217500.0,172000.0,285000.0,BEVEREN-KRUIBEKE-ZWIJNDRECHT
2014,3,5,46030,appartementen,23.0,186000.0,160000.0,235000.0,BEVEREN-KRUIBEKE-ZWIJNDRECHT
2014,3,5,46030,huizen_23,125.0,210000.0,155000.0,258000.0,BEVEREN-KRUIBEKE-ZWIJNDRECHT
2014,3,5,46030,huizen_4plus,26.0,336500.0,293000.0,420000.0,BEVEREN-KRUIBEKE-ZWIJNDRECHT
2014,3,5,51004,alle_huizen,51.0,150000.0,102000.0,210000.0,AAT
2014,3,5,51004,appartementen,6.0,,,,AAT
2014,3,5,51004,huizen_23,35.0,120000.0,95000.0,150000.0,AAT
2014,3,5,51004,huizen_4plus,16.0,,,,AAT
2014,3,5,51008,alle_huizen,28.0,122500.0,96500.0,163750.0,BELOEIL
2014,3,5,51008,appartementen,0.0,,,,BELOEIL
2014,3,5,51008,huizen_23,19.0,110000.0,65000.0,150000.0,BELOEIL
2014,3,5,51008,huizen_4plus,9.0,,,,BELOEIL
2014,3,5,51009,alle_huizen,27.0,135000.0,80000.0,158000.0,BERNISSART
2014,3,5,51009,appartementen,0.0,,,,BERNISSART
2014,3,5,51009,huizen_23,23.0,110000.0,75000.0,157500.0,BERNISSART
2014,3,5,51009,huizen_4plus,4.0,,,,BERNISSART
2014,3,5,51012,alle_huizen,7.0,,,,BRUGELETTE
2014,3,5,51012,appartementen,0.0,,,,BRUGELETTE
2014,3,5,51012,huizen_23,4.0,,,,BRUGELETTE
2014,3,5,51012,huizen_4plus,3.0,,,,BRUGELETTE
2014,3,5,51014,alle_huizen,12.0,,,,CHIEVRES
2014,3,5,51014,appartementen,0.0,,,,CHIEVRES
2014,3,5,51014,huizen_23,7.0,,,,CHIEVRES
2014,3,5,51014,huizen_4plus,5.0,,,,CHIEVRES
2014,3,5,51017,alle_huizen,9.0,,,,ELZELE
2014,3,5,51017,appartementen,0.0,,,,ELZELE
2014,3,5,51017,huizen_23,2.0,,,,ELZELE
2014,3,5,51017,huizen_4plus,7.0,,,,ELZELE
2014,3,5,51019,alle_huizen,4.0,,,,VLOESBERG
2014,3,5,51019,appartementen,0.0,,,,VLOESBERG
2014,3,5,51019,huizen_23,1.0,,,,VLOESBERG
2014,3,5,51019,huizen_4plus,3.0,,,,VLOESBERG
2014,3,5,51065,alle_huizen,21.0,145000.0,100000.0,160000.0,FRASNES-LEZ-ANVAING
2014,3,5,51065,appartementen,0.0,,,,FRASNES-LEZ-ANVAING
2014,3,5,51065,huizen_23,8.0,,,,FRASNES-LEZ-ANVAING
2014,3,5,51065,huizen_4plus,13.0,,,,FRASNES-LEZ-ANVAING
2014,3,5,51067,alle_huizen,29.0,260000.0,132500.0,310000.0,EDINGEN
2014,3,5,51067,appartementen,3.0,,,,EDINGEN
2014,3,5,51067,huizen_23,20.0,180000.0,100000.0,267500.0,EDINGEN
2014,3,5,51067,huizen_4plus,9.0,,,,EDINGEN
2014,3,5,51068,alle_huizen,11.0,,,,OPZULLIK
2014,3,5,51068,appartementen,0.0,,,,OPZULLIK
2014,3,5,51068,huizen_23,4.0,,,,OPZULLIK
2014,3,5,51068,huizen_4plus,7.0,,,,OPZULLIK
2014,3,5,51069,alle_huizen,33.0,120000.0,70000.0,175000.0,LESSEN
2014,3,5,51069,appartementen,1.0,,,,LESSEN
2014,3,5,51069,huizen_23,21.0,110000.0,60000.0,135000.0,LESSEN
2014,3,5,51069,huizen_4plus,12.0,,,,LESSEN
2014,3,5,52010,alle_huizen,28.0,105000.0,75100.0,148750.0,CHAPELLE-LEZ-HERLAIMONT
2014,3,5,52010,appartementen,3.0,,,,CHAPELLE-LEZ-HERLAIMONT
2014,3,5,52010,huizen_23,25.0,100000.0,75000.0,132500.0,CHAPELLE-LEZ-HERLAIMONT
2014,3,5,52010,huizen_4plus,3.0,,,,CHAPELLE-LEZ-HERLAIMONT
2014,3,5,52011,alle_huizen,376.0,100000.0,66000.0,135000.0,CHARLEROI
2014,3,5,52011,appartementen,72.0,90000.0,62500.0,115000.0,CHARLEROI
2014,3,5,52011,huizen_23,339.0,93750.0,65000.0,130000.0,CHARLEROI
2014,3,5,52011,huizen_4plus,37.0,186000.0,160000.0,245000.0,CHARLEROI
2014,3,5,52012,alle_huizen,76.0,99500.0,73500.0,135000.0,CHATELET
2014,3,5,52012,appartementen,5.0,,,,CHATELET
2014,3,5,52012,huizen_23,70.0,98000.0,75000.0,132500.0,CHATELET
2014,3,5,52012,huizen_4plus,6.0,,,,CHATELET
2014,3,5,52015,alle_huizen,71.0,116000.0,76500.0,160000.0,COURCELLES
2014,3,5,52015,appartementen,14.0,,,,COURCELLES
2014,3,5,52015,huizen_23,61.0,115000.0,75000.0,154900.0,COURCELLES
2014,3,5,52015,huizen_4plus,10.0,,,,COURCELLES
2014,3,5,52018,alle_huizen,17.0,90000.0,73000.0,135000.0,FARCIENNES
2014,3,5,52018,appartementen,0.0,,,,FARCIENNES
2014,3,5,52018,huizen_23,15.0,,,,FARCIENNES
2014,3,5,52018,huizen_4plus,2.0,,,,FARCIENNES
2014,3,5,52021,alle_huizen,31.0,122000.0,105000.0,170000.0,FLEURUS
2014,3,5,52021,appartementen,5.0,,,,FLEURUS
2014,3,5,52021,huizen_23,23.0,112250.0,105000.0,155000.0,FLEURUS
2014,3,5,52021,huizen_4plus,8.0,,,,FLEURUS
2014,3,5,52022,alle_huizen,41.0,110000.0,83500.0,144500.0,FONTAINE-L'EVEQUE
2014,3,5,52022,appartementen,1.0,,,,FONTAINE-L'EVEQUE
2014,3,5,52022,huizen_23,39.0,107500.0,82000.0,140000.0,FONTAINE-L'EVEQUE
2014,3,5,52022,huizen_4plus,2.0,,,,FONTAINE-L'EVEQUE
2014,3,5,52025,alle_huizen,13.0,,,,GERPINNES
2014,3,5,52025,appartementen,0.0,,,,GERPINNES
2014,3,5,52025,huizen_23,1.0,,,,GERPINNES
2014,3,5,52025,huizen_4plus,12.0,,,,GERPINNES
2014,3,5,52048,alle_huizen,26.0,170000.0,125000.0,278400.0,MONTIGNY-LE-TILLEUL
2014,3,5,52048,appartementen,0.0,,,,MONTIGNY-LE-TILLEUL
2014,3,5,52048,huizen_23,11.0,,,,MONTIGNY-LE-TILLEUL
2014,3,5,52048,huizen_4plus,15.0,,,,MONTIGNY-LE-TILLEUL
2014,3,5,52055,alle_huizen,32.0,185000.0,137500.0,228750.0,PONT-A-CELLES
2014,3,5,52055,appartementen,2.0,,,,PONT-A-CELLES
2014,3,5,52055,huizen_23,22.0,171250.0,125000.0,198000.0,PONT-A-CELLES
2014,3,5,52055,huizen_4plus,10.0,,,,PONT-A-CELLES
2014,3,5,52074,alle_huizen,14.0,,,,AISEAU-PRESLES
2014,3,5,52074,appartementen,1.0,,,,AISEAU-PRESLES
2014,3,5,52074,huizen_23,13.0,,,,AISEAU-PRESLES
2014,3,5,52074,huizen_4plus,1.0,,,,AISEAU-PRESLES
2014,3,5,52075,alle_huizen,21.0,199491.0,160750.0,250000.0,LES BONS VILLERS
2014,3,5,52075,appartementen,0.0,,,,LES BONS VILLERS
2014,3,5,52075,huizen_23,17.0,184991.0,160750.0,220000.0,LES BONS VILLERS
2014,3,5,52075,huizen_4plus,4.0,,,,LES BONS VILLERS
2014,3,5,53014,alle_huizen,38.0,100000.0,70000.0,135000.0,BOUSSU
2014,3,5,53014,appartementen,0.0,,,,BOUSSU
2014,3,5,53014,huizen_23,34.0,100000.0,70000.0,135000.0,BOUSSU
2014,3,5,53014,huizen_4plus,4.0,,,,BOUSSU
2014,3,5,53020,alle_huizen,32.0,92500.0,70000.0,130000.0,DOUR
2014,3,5,53020,appartementen,0.0,,,,DOUR
2014,3,5,53020,huizen_23,29.0,86750.0,68000.0,115000.0,DOUR
2014,3,5,53020,huizen_4plus,3.0,,,,DOUR
2014,3,5,53028,alle_huizen,51.0,120000.0,68000.0,140000.0,FRAMERIES
2014,3,5,53028,appartementen,4.0,,,,FRAMERIES
2014,3,5,53028,huizen_23,45.0,110000.0,67000.0,128000.0,FRAMERIES
2014,3,5,53028,huizen_4plus,6.0,,,,FRAMERIES
2014,3,5,53039,alle_huizen,6.0,,,,HENSIES
2014,3,5,53039,appartementen,0.0,,,,HENSIES
2014,3,5,53039,huizen_23,6.0,,,,HENSIES
